    0.26576E-02    0.68188E+04
    0.27113E-02    0.69303E+04
    0.27660E-02    0.70431E+04
    0.28219E-02    0.71572E+04
    0.28789E-02    0.72726E+04
    0.29371E-02    0.73892E+04
    0.29964E-02    0.75071E+04
    0.30569E-02    0.76263E+04
    0.31187E-02    0.77467E+04
    0.31817E-02    0.78683E+04
    0.32460E-02    0.79912E+04
    0.33115E-02    0.81152E+04
    0.33784E-02    0.82404E+04
    0.34467E-02    0.83668E+04
    0.35163E-02    0.84943E+04
    0.35874E-02    0.86230E+04
    0.36598E-02    0.87527E+04
    0.37338E-02    0.88835E+04
    0.38092E-02    0.90154E+04
    0.38861E-02    0.91482E+04
    0.39646E-02    0.92821E+04
    0.40447E-02    0.94169E+04
    0.41264E-02    0.95526E+04
    0.42098E-02    0.96892E+04
    0.42948E-02    0.98266E+04
    0.43816E-02    0.99650E+04
    0.44701E-02    0.10104E+05
    0.45604E-02    0.10243E+05
    0.46525E-02    0.10383E+05
    0.47465E-02    0.10526E+05
    0.48424E-02    0.10669E+05
    0.49402E-02    0.10805E+05
    0.50400E-02    0.10935E+05
    0.51419E-02    0.11070E+05
    0.52457E-02    0.11213E+05
    0.53517E-02    0.11358E+05
    0.54598E-02    0.11501E+05
    0.55701E-02    0.11643E+05
    0.56826E-02    0.11787E+05
    0.57974E-02    0.11930E+05
    0.59145E-02    0.12073E+05
    0.60340E-02    0.12216E+05
    0.61559E-02    0.12359E+05
    0.62803E-02    0.12501E+05
    0.64072E-02    0.12643E+05
    0.65366E-02    0.12785E+05
    0.66686E-02    0.12926E+05
    0.68033E-02    0.13066E+05
    0.69408E-02    0.13205E+05
    0.70810E-02    0.13344E+05
    0.72240E-02    0.13481E+05
    0.73700E-02    0.13617E+05
    0.75189E-02    0.13752E+05
    0.76708E-02    0.13886E+05
    0.78257E-02    0.14018E+05
    0.79838E-02    0.14148E+05
    0.81451E-02    0.14277E+05
    0.83096E-02    0.14405E+05
    0.84775E-02    0.14531E+05
    0.86488E-02    0.14655E+05
    0.88235E-02    0.14776E+05
    0.90017E-02    0.14895E+05
    0.91836E-02    0.15011E+05
    0.93691E-02    0.15125E+05
    0.95583E-02    0.15236E+05
    0.97514E-02    0.15344E+05
    0.99484E-02    0.15448E+05
    0.10149E-01    0.15551E+05
    0.10354E-01    0.15649E+05
    0.10564E-01    0.15741E+05
    0.10777E-01    0.15827E+05
    0.10995E-01    0.15910E+05
    0.11217E-01    0.15992E+05
    0.11443E-01    0.16070E+05
    0.11675E-01    0.16143E+05
    0.11910E-01    0.16212E+05
    0.12151E-01    0.16276E+05
    0.12397E-01    0.16334E+05
    0.12647E-01    0.16387E+05
    0.12902E-01    0.16438E+05
    0.13163E-01    0.16485E+05
    0.13429E-01    0.16525E+05
    0.13700E-01    0.16557E+05
    0.13977E-01    0.16581E+05
    0.14259E-01    0.16601E+05
    0.14547E-01    0.16614E+05
    0.14841E-01    0.16621E+05
    0.15141E-01    0.16620E+05
    0.15447E-01    0.16611E+05
    0.15759E-01    0.16596E+05
    0.16077E-01    0.16575E+05
    0.16402E-01    0.16546E+05
    0.16734E-01    0.16510E+05
    0.17072E-01    0.16467E+05
    0.17416E-01    0.16416E+05
    0.17768E-01    0.16357E+05
    0.18127E-01    0.16291E+05
    0.18493E-01    0.16217E+05
    0.18867E-01    0.16135E+05
    0.19248E-01    0.16045E+05
    0.19637E-01    0.15947E+05
    0.20034E-01    0.15841E+05
    0.20438E-01    0.15727E+05
    0.20851E-01    0.15606E+05
    0.21272E-01    0.15477E+05
    0.21702E-01    0.15340E+05
    0.22141E-01    0.15196E+05
    0.22588E-01    0.15044E+05
    0.23044E-01    0.14885E+05
    0.23510E-01    0.14719E+05
    0.23985E-01    0.14546E+05
    0.24469E-01    0.14367E+05
    0.24964E-01    0.14182E+05
    0.25468E-01    0.13991E+05
    0.25982E-01    0.13794E+05
    0.26507E-01    0.13592E+05
    0.27043E-01    0.13385E+05
    0.27589E-01    0.13172E+05
    0.28146E-01    0.12954E+05
    0.28715E-01    0.12732E+05
    0.29295E-01    0.12509E+05
    0.29887E-01    0.12283E+05
    0.30490E-01    0.12056E+05
    0.31106E-01    0.11828E+05
    0.31735E-01    0.11600E+05
    0.32376E-01    0.11371E+05
    0.33030E-01    0.11144E+05
    0.33697E-01    0.10918E+05
    0.34378E-01    0.10693E+05
    0.35072E-01    0.10471E+05
    0.35781E-01    0.10252E+05
    0.36504E-01    0.10036E+05
    0.37241E-01    0.98235E+04
    0.37993E-01    0.96156E+04
    0.38761E-01    0.94125E+04
    0.39544E-01    0.92148E+04
    0.40343E-01    0.90229E+04
    0.41158E-01    0.88372E+04
    0.41989E-01    0.86581E+04
    0.42838E-01    0.84861E+04
    0.43703E-01    0.83212E+04
    0.44586E-01    0.81638E+04
    0.45486E-01    0.80137E+04
    0.46405E-01    0.78711E+04
    0.47343E-01    0.77357E+04
    0.48299E-01    0.76073E+04
    0.49275E-01    0.74856E+04
    0.50270E-01    0.73699E+04
    0.51286E-01    0.72597E+04
    0.52322E-01    0.71546E+04
    0.53379E-01    0.70540E+04
    0.54457E-01    0.69573E+04
    0.55557E-01    0.68639E+04
    0.56680E-01    0.67730E+04
    0.57825E-01    0.66838E+04
    0.58993E-01    0.65953E+04
    0.60184E-01    0.65062E+04
    0.61400E-01    0.64153E+04
    0.62641E-01    0.63212E+04
    0.63906E-01    0.62225E+04
    0.65197E-01    0.61182E+04
    0.66514E-01    0.60074E+04
    0.67858E-01    0.58897E+04
    0.69229E-01    0.57648E+04
    0.70627E-01    0.56329E+04
    0.72054E-01    0.54945E+04
    0.73510E-01    0.53498E+04
    0.74994E-01    0.51994E+04
    0.76509E-01    0.50438E+04
    0.78055E-01    0.48838E+04
    0.79632E-01    0.47204E+04
    0.81241E-01    0.45549E+04
    0.82882E-01    0.43890E+04
    0.84556E-01    0.42245E+04
    0.86264E-01    0.40633E+04
    0.88007E-01    0.39073E+04
    0.89785E-01    0.37584E+04
    0.91598E-01    0.36178E+04
    0.93449E-01    0.34869E+04
    0.95337E-01    0.33663E+04
    0.97263E-01    0.32566E+04
    0.99227E-01    0.31578E+04
    0.10123E+00    0.30699E+04
    0.10328E+00    0.29927E+04
    0.10536E+00    0.29254E+04
    0.10749E+00    0.28670E+04
    0.10966E+00    0.28158E+04
    0.11188E+00    0.27699E+04
    0.11414E+00    0.27271E+04
    0.11644E+00    0.26851E+04
    0.11880E+00    0.26416E+04
    0.12120E+00    0.25944E+04
    0.12365E+00    0.25418E+04
    0.12614E+00    0.24827E+04
    0.12869E+00    0.24165E+04
    0.13129E+00    0.23433E+04
    0.13394E+00    0.22639E+04
    0.13665E+00    0.21797E+04
    0.13941E+00    0.20923E+04
    0.14223E+00    0.20042E+04
    0.14510E+00    0.19176E+04
    0.14803E+00    0.18353E+04
    0.15102E+00    0.17593E+04
    0.15407E+00    0.16910E+04
    0.15718E+00    0.16312E+04
    0.16036E+00    0.15801E+04
    0.16360E+00    0.15373E+04
    0.16690E+00    0.15018E+04
    0.17028E+00    0.14717E+04
    0.17371E+00    0.14446E+04
    0.17722E+00    0.14179E+04
    0.18080E+00    0.13896E+04
    0.18446E+00    0.13581E+04
    0.18818E+00    0.13221E+04
    0.19198E+00    0.12813E+04
    0.19586E+00    0.12365E+04
    0.19982E+00    0.11892E+04
    0.20386E+00    0.11413E+04
    0.20797E+00    0.10949E+04
    0.21218E+00    0.10519E+04
    0.21646E+00    0.10138E+04
    0.22083E+00    0.98103E+03
    0.22530E+00    0.95351E+03
    0.22985E+00    0.92997E+03
    0.23449E+00    0.90893E+03
    0.23923E+00    0.88864E+03
    0.24406E+00    0.86757E+03
    0.24899E+00    0.84452E+03
    0.25402E+00    0.81911E+03
    0.25915E+00    0.79187E+03
    0.26439E+00    0.76383E+03
    0.26973E+00    0.73646E+03
    0.27518E+00    0.71095E+03
    0.28074E+00    0.68813E+03
    0.28641E+00    0.66815E+03
    0.29219E+00    0.65047E+03
    0.29810E+00    0.63422E+03
    0.30412E+00    0.61827E+03
    0.31026E+00    0.60183E+03
    0.31653E+00    0.58455E+03
    0.32292E+00    0.56660E+03
    0.32945E+00    0.54872E+03
    0.33610E+00    0.53157E+03
    0.34289E+00    0.51571E+03
    0.34982E+00    0.50130E+03
    0.35689E+00    0.48802E+03
    0.36409E+00    0.47541E+03
    0.37145E+00    0.46292E+03
    0.37895E+00    0.45028E+03
    0.38661E+00    0.43758E+03
    0.39442E+00    0.42507E+03
    0.40239E+00    0.41313E+03
    0.41052E+00    0.40194E+03
